message_time_utc,cycle_date_utc,cycle_hour,model,alaskan_count,canadian_count,conus_count,mexican_count,caribbean_count,pacific_count,raw_message_id,raw_message_excerpt,message_hash
2025-10-24T13:44:00Z,2025-10-24,12,NAM,11,24,51,13,6,8,6d8a71855132ffb3,51 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,6d8a71855132ffb3
2025-10-24T15:11:00Z,2025-10-24,12,GFS,11,24,51,13,6,8,21f41e297e91b649,51 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,21f41e297e91b649
2025-10-25T03:32:00Z,2025-10-25,00,NAM,10,25,63,14,4,8,66d2d01df5523037,63 CONUS...14 Mexican...4 Caribbean...and 8 Pacific stations available for ingest,66d2d01df5523037
2025-10-25T13:56:00Z,2025-10-25,12,NAM,12,23,51,12,6,9,4ee4f2fcc63fe00e,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,4ee4f2fcc63fe00e
2025-10-25T15:22:00Z,2025-10-25,12,GFS,12,23,52,12,6,9,4857d1a5690ec740,52 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,4857d1a5690ec740
2025-10-26T03:17:00Z,2025-10-26,00,GFS,9,24,63,12,4,9,ca2b069a12258735,63 CONUS...12 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,ca2b069a12258735
2025-10-26T13:50:00Z,2025-10-26,12,NAM,11,25,50,11,6,9,d80d3eda6016cd05,50 CONUS...11 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,d80d3eda6016cd05
2025-10-26T15:22:00Z,2025-10-26,12,GFS,11,25,50,11,6,9,8a408db5d648d039,50 CONUS...11 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,8a408db5d648d039
2025-10-27T13:52:00Z,2025-10-27,12,NAM,11,26,51,12,6,9,c0ba72d750d69328,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,c0ba72d750d69328
2025-10-28T13:50:00Z,2025-10-28,12,NAM,12,26,52,12,6,9,22ed6a4ac967ad48,52 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,22ed6a4ac967ad48
2025-10-29T13:40:00Z,2025-10-29,12,NAM,12,27,51,12,6,9,870c603d690523a5,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,870c603d690523a5
2025-10-31T01:40:00Z,2025-10-31,00,NAM,10,26,61,13,5,9,ad15f2c6a5ceb02a,61 CONUS...13 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,ad15f2c6a5ceb02a
2025-10-31T02:50:00Z,2025-10-31,00,GFS,10,26,63,13,5,9,bd5c36c670810eb8,63 CONUS...13 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,bd5c36c670810eb8
2025-11-01T01:39:00Z,2025-11-01,00,NAM,10,26,63,15,4,9,c7d099251c55e8f6,63 CONUS...15 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,c7d099251c55e8f6
2025-11-01T03:34:00Z,2025-11-01,00,GFS,10,26,63,15,4,9,89653c8a63f1ec18,63 CONUS...15 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,89653c8a63f1ec18
2025-11-01T13:38:00Z,2025-11-01,12,NAM,12,26,50,13,6,8,07190f2bcd5f74e2,50 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,07190f2bcd5f74e2
2025-11-01T15:12:00Z,2025-11-01,12,GFS,12,26,51,13,6,8,8c5954320063d10d,51 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,8c5954320063d10d
2025-11-02T01:38:00Z,2025-11-02,00,NAM,10,24,62,14,4,8,3489208cb66786f1,62 CONUS...14 Mexican...4 Caribbean...and 8 Pacific stations available for ingest,3489208cb66786f1
2025-11-02T03:30:00Z,2025-11-02,00,GFS,10,25,62,14,4,9,2a7a702bfc77ff83,62 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,2a7a702bfc77ff83
2025-11-02T13:48:00Z,2025-11-02,12,NAM,10,25,50,10,6,9,a9abd0b11cd2a9c9,50 CONUS...10 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,a9abd0b11cd2a9c9
2025-11-02T15:23:00Z,2025-11-02,12,GFS,10,25,50,10,6,9,1df50bb79e945621,50 CONUS...10 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,1df50bb79e945621
2025-11-03T01:33:00Z,2025-11-03,00,NAM,9,25,63,14,4,9,02b277dc9ace240e,63 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,02b277dc9ace240e
2025-11-03T03:16:00Z,2025-11-03,00,GFS,9,25,63,14,4,9,a60f45a6cad065af,63 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,a60f45a6cad065af
2025-11-03T13:46:00Z,2025-11-03,12,NAM,11,25,51,12,6,8,17cccc0c688932fc,51 CONUS...12 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,17cccc0c688932fc
2025-11-03T15:27:00Z,2025-11-03,12,NCEP,11,25,51,12,6,9,c03603af0d854238,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,c03603af0d854238
2025-11-04T13:45:00Z,2025-11-04,12,NAM,11,23,50,13,6,9,393c2fb37a96c345,50 CONUS...13 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,393c2fb37a96c345
2025-11-05T14:06:00Z,2025-11-05,12,NAM,11,22,50,13,6,9,91fc965ccdf03fd5,50 CONUS...13 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,91fc965ccdf03fd5
2025-11-06T13:28:00Z,2025-11-06,12,NAM,12,24,49,14,6,9,00408cbe87ebcf09,49 CONUS...14 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,00408cbe87ebcf09
2025-11-07T02:00:00Z,2025-11-07,00,NAM,10,24,62,15,4,9,75f48cceb4c04533,62 CONUS...15 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,75f48cceb4c04533
2025-11-07T13:34:00Z,2025-11-07,12,NAM,11,24,51,13,6,9,81e7978d47b53f2e,51 CONUS...13 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,81e7978d47b53f2e
2025-11-08T13:38:00Z,2025-11-08,12,NAM,11,23,51,13,5,9,e0d043ec0a8c7978,51 CONUS...13 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,e0d043ec0a8c7978
2025-11-09T02:03:00Z,2025-11-09,00,NAM,9,24,63,13,4,9,61f1fe985171351a,63 CONUS...13 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,61f1fe985171351a
2025-11-09T03:10:00Z,2025-11-09,00,GFS,9,24,63,13,4,9,89dbabe31498a88e,63 CONUS...13 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,89dbabe31498a88e
2025-11-09T13:35:00Z,2025-11-09,12,NAM,11,24,51,12,6,9,33fa7c17db0dbd27,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,33fa7c17db0dbd27
2025-11-10T01:42:00Z,2025-11-10,00,NAM,10,23,63,14,4,9,6c2deb7e46819e7b,63 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,6c2deb7e46819e7b
2025-11-10T03:24:00Z,2025-11-10,00,GFS,10,23,63,14,4,9,da2f4a5bbe8b0018,63 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,da2f4a5bbe8b0018
2025-11-11T01:37:00Z,2025-11-11,00,NAM,9,25,62,14,4,9,fcf371b13927f6fd,62 CONUS...14 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,fcf371b13927f6fd
2025-11-13T01:44:00Z,2025-11-13,00,NAM,9,25,61,14,4,9,07668c309a22543c,61 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,07668c309a22543c
2025-11-13T03:23:00Z,2025-11-13,00,GFS,9,25,62,14,4,9,2e8b211c0b0aefa0,62 CONUS...14 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,2e8b211c0b0aefa0
2025-11-13T13:46:00Z,2025-11-13,12,NAM,11,25,51,13,6,8,a5e98fb1040c2b1a,51 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,a5e98fb1040c2b1a
2025-11-14T14:34:00Z,2025-11-14,12,NAM,11,24,50,14,6,9,678d1c0b8f96d44f,50 CONUS...14 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,678d1c0b8f96d44f
2025-11-15T13:45:00Z,2025-11-15,12,NAM,10,24,51,12,6,9,b5c8888a8926f1bb,51 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,b5c8888a8926f1bb
2025-11-16T01:40:00Z,2025-11-16,00,NAM,10,25,62,13,4,9,70cdcb6820e963a6,62 CONUS...13 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,70cdcb6820e963a6
2025-11-16T14:09:00Z,2025-11-16,12,NAM,12,25,49,13,6,9,e72db363a615b03a,49 CONUS...13 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,e72db363a615b03a
2025-11-16T15:59:00Z,2025-11-16,12,GFS,12,25,49,13,6,9,b21e948ff78630f7,49 CONUS...13 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,b21e948ff78630f7
2025-11-17T13:40:00Z,2025-11-17,12,NAM,10,26,51,13,6,8,ba91ee4e45bf1d68,51 CONUS...13 Mexican...6 Caribbean...and 8 Pacific stations available for ingest,ba91ee4e45bf1d68
2025-11-17T15:22:00Z,2025-11-17,12,GFS,10,26,51,13,6,9,3a8c5c145157aefe,51 CONUS...13 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,3a8c5c145157aefe
2025-11-18T01:37:00Z,2025-11-18,00,NAM,10,26,63,13,4,9,4398b364a203cc9a,63 CONUS...13 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,4398b364a203cc9a
2025-11-18T03:15:00Z,2025-11-18,00,GFS,10,26,63,13,4,9,c20aaac81fd28ef9,63 CONUS...13 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,c20aaac81fd28ef9
2025-11-18T14:05:00Z,2025-11-18,12,NAM,11,25,50,14,7,9,9d304ccf32d42428,50 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,9d304ccf32d42428
2025-11-18T15:50:00Z,2025-11-18,12,GFS,11,25,50,14,7,9,6d6b8a1230fd1eca,50 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,6d6b8a1230fd1eca
2025-11-19T01:52:00Z,2025-11-19,00,NAM,9,26,63,12,5,9,b5cb1ade99522d60,63 CONUS...12 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,b5cb1ade99522d60
2025-11-19T03:27:00Z,2025-11-19,00,GFS,9,26,63,12,5,9,0a765a52a84f6720,63 CONUS...12 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,0a765a52a84f6720
2025-11-19T13:56:00Z,2025-11-19,12,NAM,12,25,50,13,7,9,d0bd687f5570af30,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d0bd687f5570af30
2025-11-19T16:06:00Z,2025-11-19,12,GFS,12,25,51,13,7,9,ca6c0c838c348791,51 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,ca6c0c838c348791
2025-11-20T03:46:00Z,2025-11-20,00,NAM,9,25,62,14,5,9,cc568344c3385b9a,62 CONUS...14 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,cc568344c3385b9a
2025-11-21T01:44:00Z,2025-11-21,00,NAM,9,26,61,15,5,9,2c745390175f2a1f,61 CONUS...15 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,2c745390175f2a1f
2025-11-21T03:36:00Z,2025-11-21,00,GFS,9,26,61,15,5,9,ac068c0680311255,61 CONUS...15 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,ac068c0680311255
2025-11-22T01:57:00Z,2025-11-22,00,NAM,10,26,63,14,5,9,fe198e941bf104a1,63 CONUS...14 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,fe198e941bf104a1
2025-11-22T03:28:00Z,2025-11-22,00,GFS,10,26,63,14,5,9,ce4d83614e4f4eb4,63 CONUS...14 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,ce4d83614e4f4eb4
2025-11-23T01:46:00Z,2025-11-23,00,NAM,9,26,61,12,5,9,fba3ebabcc1db2db,61 CONUS...12 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,fba3ebabcc1db2db
2025-11-24T15:14:00Z,2025-11-24,12,NAM,11,25,50,13,7,9,2d53a6651c57552c,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2d53a6651c57552c
2025-11-25T01:34:00Z,2025-11-25,00,NAM,8,26,60,14,5,9,2c345294c01371c8,60 CONUS...14 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,2c345294c01371c8
2025-11-25T13:40:00Z,2025-11-25,12,NAM,11,25,48,13,7,9,2c54f19f09f491a1,48 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2c54f19f09f491a1
2025-11-25T15:46:00Z,2025-11-25,12,GFS,11,25,50,13,7,9,b8c723304a9774cd,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,b8c723304a9774cd
2025-11-26T01:37:00Z,2025-11-26,00,NAM,9,26,59,12,5,9,8d0abc3d4338d689,59 CONUS...12 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,8d0abc3d4338d689
2025-11-26T13:43:00Z,2025-11-26,12,NAM,11,25,48,14,7,9,65fcdfacec2c4e70,48 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,65fcdfacec2c4e70
2025-11-26T15:27:00Z,2025-11-26,12,GFS,11,25,50,14,7,9,7b985ebbb921f3f3,50 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,7b985ebbb921f3f3
2025-11-27T01:30:00Z,2025-11-27,00,NAM,9,26,60,14,5,9,2613a39506c4158e,60 CONUS..14 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,2613a39506c4158e
2025-11-27T13:49:00Z,2025-11-27,12,NAM,12,26,51,14,7,9,d7fd5d10eae567a7,51 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d7fd5d10eae567a7
2025-11-27T15:25:00Z,2025-11-27,12,GFS,12,26,51,14,7,9,6b3fc07885d5cc78,51 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,6b3fc07885d5cc78
2025-11-28T01:22:00Z,2025-11-28,00,NCEP,10,26,61,15,5,9,310e64a40fb3feb0,61 CONUS..15 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,310e64a40fb3feb0
2025-11-28T13:46:00Z,2025-11-28,12,NAM,12,26,47,14,7,9,cea9dc73a9f3c728,47 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,cea9dc73a9f3c728
2025-11-28T15:27:00Z,2025-11-28,12,GFS,12,26,48,14,7,9,59a80c3116b1947b,48 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,59a80c3116b1947b
2025-11-29T13:38:00Z,2025-11-29,12,NAM,11,25,50,11,7,9,d247836fe35bbe9d,50 CONUS...11 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d247836fe35bbe9d
2025-11-29T15:17:00Z,2025-11-29,12,GFS,11,25,50,12,7,9,69f3de279f198358,50 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,69f3de279f198358
2025-11-30T13:46:00Z,2025-11-30,12,NAM,12,25,48,12,6,9,82041d964633dee7,48 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,82041d964633dee7
2025-11-30T15:28:00Z,2025-11-30,12,GFS,12,25,48,12,6,9,25ae3443d11d95d9,48 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,25ae3443d11d95d9
2025-12-01T13:42:00Z,2025-12-01,12,NAM,11,25,50,12,6,9,b09da5fdec3bb271,50 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,b09da5fdec3bb271
2025-12-02T14:01:00Z,2025-12-02,12,NAM,11,25,49,13,7,9,e618b5dbdc92557e,49 CONUS...13 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,e618b5dbdc92557e
2025-12-03T13:36:00Z,2025-12-03,12,NAM,12,26,48,14,6,9,c60f75fcd4c92b04,48 CONUS...14 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,c60f75fcd4c92b04
2025-12-04T01:47:00Z,2025-12-04,00,NAM,9,25,61,13,5,9,e98b1f9270cb190f,61 CONUS...13 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,e98b1f9270cb190f
2025-12-04T03:18:00Z,2025-12-04,00,GFS,9,25,62,13,5,9,5fdc9cc8f5caf59a,62 CONUS...13 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,5fdc9cc8f5caf59a
2025-12-04T13:52:00Z,2025-12-04,12,NAM,11,26,48,14,7,9,739c5bebc1f66506,48 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,739c5bebc1f66506
2025-12-04T15:15:00Z,2025-12-04,12,GFS,11,26,49,14,7,9,48d639f4f859bc35,49 CONUS...14 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,48d639f4f859bc35
2025-12-05T01:33:00Z,2025-12-05,00,NAM,8,26,62,14,4,9,7cd8b6d2a5f53513,62 CONUS...14 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,7cd8b6d2a5f53513
2025-12-05T13:43:00Z,2025-12-05,12,NAM,12,26,50,12,7,9,43a5ccab2ad45693,50 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,43a5ccab2ad45693
2025-12-05T15:22:00Z,2025-12-05,12,GFS,12,26,51,12,7,9,2c477547d26ef156,51 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2c477547d26ef156
2025-12-06T01:34:00Z,2025-12-06,00,NAM,10,25,63,13,5,9,b3eb541d9a30fbc3,63 CONUS...13 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,b3eb541d9a30fbc3
2025-12-06T03:18:00Z,2025-12-06,00,GFS,10,25,63,13,5,9,c0eaa9b9c411505f,63 CONUS...13 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,c0eaa9b9c411505f
2025-12-06T13:40:00Z,2025-12-06,12,NAM,12,24,47,13,7,9,2a5df922fabd44bb,47 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2a5df922fabd44bb
2025-12-06T15:12:00Z,2025-12-06,12,GFS,12,24,48,13,7,9,d7e1cc7360eedb7e,48 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,d7e1cc7360eedb7e
2025-12-07T01:28:00Z,2025-12-07,00,NAM,10,25,60,12,4,9,7c31032e668008ec,60 CONUS..12 Mexican 4 Caribbean..and 9 Pacific stations available for ingest,7c31032e668008ec
2025-12-07T13:48:00Z,2025-12-07,12,NAM,12,24,50,13,7,9,e19223b4becfcdde,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,e19223b4becfcdde
2025-12-07T15:13:00Z,2025-12-07,12,GFS,12,24,50,13,7,9,3913c6415af6587f,50 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,3913c6415af6587f
2025-12-08T13:38:00Z,2025-12-08,12,NAM,11,26,51,12,7,9,2e8d8ec642ae4203,51 CONUS...12 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2e8d8ec642ae4203
2025-12-09T01:28:00Z,2025-12-09,00,NAM,9,25,62,12,6,9,ae9918507f546659,62 CONUS..12 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,ae9918507f546659
2025-12-09T03:37:00Z,2025-12-09,00,GFS,9,25,62,12,6,9,4ff6b4cd702e5711,62 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,4ff6b4cd702e5711
2025-12-09T13:52:00Z,2025-12-09,12,NAM,11,25,51,13,7,9,2c4444ad557120aa,51 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,2c4444ad557120aa
2025-12-10T03:32:00Z,2025-12-10,00,NCEP,8,26,63,11,5,8,136662d73e1666b5,63 CONUS...11 Mexican...5 Caribbean...and 8 Pacific stations available for ingest,136662d73e1666b5
2025-12-10T13:53:00Z,2025-12-10,12,NAM,8,26,51,13,7,9,892eabb6433bafd9,51 CONUS...13 Mexican...7 Caribbean...and 9 Pacific stations available for ingest,892eabb6433bafd9
2025-12-11T03:24:00Z,2025-12-11,00,NAM,7,26,62,3,5,9,872dadb9e599c8fc,62 CONUS...3 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,872dadb9e599c8fc
2025-12-11T13:55:00Z,2025-12-11,12,NAM,10,26,50,12,7,9,c93f47cc84db2c97,50 CONUS...12 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,c93f47cc84db2c97
2025-12-12T01:57:00Z,2025-12-12,00,NAM,9,25,62,2,5,9,df0f9434dcd904db,62 CONUS...2 Mexican...5 Caribbean...and 9 Pacific raobs available for ingest,df0f9434dcd904db
2025-12-12T13:36:00Z,2025-12-12,12,NAM,9,25,49,12,7,9,99ddec6ee8e305f9,49 CONUS...12 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,99ddec6ee8e305f9
2025-12-13T02:08:00Z,2025-12-13,00,NAM,8,26,62,1,4,9,5d1e17bc4536920d,62 CONUS...1 Mexican...4 Caribbean...and 9 Pacific raobs available for ingest,5d1e17bc4536920d
2025-12-13T13:34:00Z,2025-12-13,12,NAM,8,26,48,12,6,9,8e287e54a4842c7a,48 CONUS...12 Mexican...6 Caribbean...and 9 Pacific raobs available for ingest,8e287e54a4842c7a
2025-12-13T15:20:00Z,2025-12-13,12,GFS,9,26,49,12,7,9,645050dd35b520c2,49 CONUS...12 Mexican...7 Caribbean...and 9 Pacific raobs available for ingest,645050dd35b520c2
2025-12-14T01:39:00Z,2025-12-14,00,NAM,8,26,63,1,5,9,8f386c2a2a61cf7b,63 CONUS...1 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,8f386c2a2a61cf7b
2025-12-14T03:10:00Z,2025-12-14,00,GFS,8,26,63,1,5,9,fd8564239d40e812,63 CONUS...1 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,fd8564239d40e812
2025-12-14T13:27:00Z,2025-12-14,12,NCEP,10,26,46,10,7,9,c4fce9ae0caac87f,46 CONUS..10 Mexican 7 Caribbean..and 9 Pacific stations available for ingest,c4fce9ae0caac87f
2025-12-15T13:24:00Z,2025-12-15,12,NCEP,9,25,49,9,6,9,f9a4cc26c29853ec,49 CONUS..9 Mexican 6 Caribbean..and 9 Pacific stations available for ingest,f9a4cc26c29853ec
2025-12-16T01:44:00Z,2025-12-16,00,NAM,7,25,60,1,5,9,cd006ab02bca4087,60 CONUS...1 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,cd006ab02bca4087
2025-12-16T03:11:00Z,2025-12-16,00,GFS,7,25,62,1,5,9,dd38fcf51ecc42c3,62 CONUS...1 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,dd38fcf51ecc42c3
2025-12-17T01:49:00Z,2025-12-17,00,NAM,9,25,62,2,5,9,a0ad984028cc3c1c,62 CONUS...2 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,a0ad984028cc3c1c
2025-12-17T03:44:00Z,2025-12-17,00,GFS,9,25,62,2,5,9,6eb77111606c164f,62 CONUS...2 Mexican...5 Caribbean...and 9 Pacific stations available for ingest,6eb77111606c164f
2025-12-17T13:51:00Z,2025-12-17,12,NAM,9,26,47,12,6,9,801dd085d419e3ed,47 CONUS...12 Mexican...6 Caribbean...and 9 Pacific stations available for ingest,801dd085d419e3ed
2025-12-18T14:37:00Z,2025-12-18,12,NAM,11,26,48,12,7,9,bb1264ac0d06c9a1,48 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,bb1264ac0d06c9a1
2025-12-19T01:36:00Z,2025-12-19,00,NCEP,9,26,62,1,5,9,9e43cfab32026988,62 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,9e43cfab32026988
2025-12-19T14:28:00Z,2025-12-19,12,NAM,10,25,50,12,7,9,170b1df84cf27413,50 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,170b1df84cf27413
2025-12-20T13:45:00Z,2025-12-20,12,NAM,11,23,49,12,7,9,73d55569d00347a5,49 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,73d55569d00347a5
2025-12-21T13:52:00Z,2025-12-21,12,NAM,11,24,50,12,7,9,bef6ca15caa7361c,50 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,bef6ca15caa7361c
2025-12-22T13:50:00Z,2025-12-22,12,NAM,8,25,50,11,7,9,3f19044a243a4a24,50 CONUS..11 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,3f19044a243a4a24
2025-12-22T15:20:00Z,2025-12-22,12,GFS,8,25,51,11,7,9,6cd330ff6e58138b,51 CONUS..11 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,6cd330ff6e58138b
2025-12-23T01:24:00Z,2025-12-23,00,NAM,8,25,61,1,5,9,f80dea3fabcbf737,61 CONUS..1 Mexican 5 Caribbean..and 9 Pacific stations available for ingest,f80dea3fabcbf737
2025-12-23T13:46:00Z,2025-12-23,12,NAM,9,25,49,12,7,9,d8b2f4fd7cbb80a4,49 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,d8b2f4fd7cbb80a4
2025-12-23T15:15:00Z,2025-12-23,12,GFS,9,25,50,12,7,9,60d506bd2fb155d9,50 CONUS..12 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,60d506bd2fb155d9
2025-12-24T01:27:00Z,2025-12-24,00,NCEP,9,26,62,1,4,9,d27ada0c294b8baa,62 CONUS..1 Mexican 4 Caribbean..and 9 Pacific stations available for ingest,d27ada0c294b8baa
2025-12-24T13:41:00Z,2025-12-24,12,NAM,10,26,48,10,7,9,9e56019e43a121b1,48 CONUS..10 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,9e56019e43a121b1
2025-12-24T15:19:00Z,2025-12-24,12,GFS,10,26,50,11,7,9,18ced578d14b2682,50 CONUS..11 Mexican..7 Caribbean..and 9 Pacific stations available for ingest,18ced578d14b2682
2025-12-25T01:21:00Z,2025-12-25,00,NCEP,8,26,59,1,4,8,1e9250420b78b4c4,59 CONUS..1 Mexican 4 Caribbean..and 8 Pacific stations available for ingest,1e9250420b78b4c4
2025-12-26T01:48:00Z,2025-12-26,00,NAM,9,26,63,0,4,9,75a016da22dae1cf,63 CONUS...0 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,75a016da22dae1cf
2025-12-26T03:09:00Z,2025-12-26,00,GFS,9,26,63,0,4,9,b30148ee3cd6d788,63 CONUS...0 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,b30148ee3cd6d788
2025-12-27T01:42:00Z,2025-12-27,00,NAM,8,26,61,1,4,9,7a229e82bcc08c27,61 CONUS...1 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,7a229e82bcc08c27
2025-12-27T03:24:00Z,2025-12-27,00,GFS,8,26,62,1,4,9,8a9bdd438aadabd4,62 CONUS...1 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,8a9bdd438aadabd4
2025-12-28T01:30:00Z,2025-12-28,00,NAM,7,25,61,1,4,9,4ede0f4bbd2def70,61 CONUS...1 Mexican...4 Caribbean...and 9 Pacific stations available for ingest,4ede0f4bbd2def70
